"papaweryna, drotaweryna","Kategoria: Pokarmowy: prokinetyki, spazmolityki, na perystaltykę
Grupa: spazmolityki (papawerynopodobne)
Mechanizm / skutek: hamują PDE → ↑ cAMP/cGMP → rozkurcz mięśni gładkich; blokują kanały wapniowe typu L (↓ Ca²⁺)
Zastosowanie: stany spastyczne pp, dróg żółciowych, pęcherza, macicy
Niepożądane: zaparcia, nudności, wymioty, brak łaknienia"
butylobromek skopolaminy,"Kategoria: Pokarmowy: prokinetyki, spazmolityki, na perystaltykę
Grupa: spazmolityk (parasympatykolityk)
Mechanizm / skutek: blokada rec. M → rozkurcz mięśni gładkich; nie przechodzi bariery krew-mózg
Zastosowanie: stany spastyczne pp"
tanina,"Kategoria: Pokarmowy: przeciwbiegunkowe (zapierające)
Grupa: środki ściągające
Mechanizm / skutek: denaturacja śluzu i białek na powierzchni błony śluzowej → ↓ przesięku i wysięku, umiarkowany efekt przeciwzapalny
Zastosowanie: nieżyty pokarmowe (doustnie), zatrucia alkaloidami i metalami, pędzlowanie błon śluzowych
Niepożądane: długotrwale: ciężkie zaparcia i uszkodzenia wątroby"
"związki bizmutu, węgiel leczniczy, kaolin, pektyny (kaopectate), atapulgit","Kategoria: Pokarmowy: przeciwbiegunkowe (zapierające)
Grupa: środki adsorpcyjne i osłaniające
Mechanizm / skutek: silnie wiążą substancje w pp (gazy, białka, bakterie, toksyny), zmieniają konsystencję kału
Zastosowanie: objawowe leczenie biegunki, szczególnie w zakażeniach bakteryjnych pp
Niepożądane: wymioty (aspiracja do płuc), zaparcia, czarny/zielonoczarny stolec; atapulgit bezpieczny dla kotów (nie wchłania się)"
"difenoksylat (+ atropina), loperamid","Kategoria: Pokarmowy: przeciwbiegunkowe (zapierające)
Grupa: hamujące perystaltykę (agoniści rec. opioidowych μ)
Mechanizm / skutek: wiążą rec. opioidowe μ w jelitach → ↓ perystaltyki, ↓ uwalniania ACh i PG, ↑ resorpcji wody i elektrolitów, ↑ napięcia zwieracza odbytu
Zastosowanie: objawowe leczenie biegunek z dużą utratą płynów
Przeciwwskazania: biegunka infekcyjna (mogą ↑ wchłanianie toksyn), niedrożność jelit, czerwonka, rzekomobłoniaste zapalenie jelit
Niepożądane: zaparcia (duże dawki), wpływ na OUN; loperamid silniejszy, nie przenika do OUN; difenoksylat + atropina — psy i koty"
diosmektyn,"Kategoria: Pokarmowy: przeciwbiegunkowe (zapierające)
Grupa: środki osłaniające błonę śluzową jelita
Mechanizm / skutek: reaguje z glikoproteinami śluzu → ↑ wytrzymałości na czynniki drażniące; właściwości adsorbujące
Zastosowanie: biegunki
Przeciwwskazania: niedrożność jelit
Niepożądane: nie wchłania się z pp"
"otręby pszenne/żytnie, agar, guma arabska","Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: zwiększające objętość mas kałowych
Mechanizm / skutek: chłoną wodę → ↑ objętość; adsorbują kwasy żółciowe (↓ cholesterolu)
Zastosowanie: zatwardzenie stolca
Niepożądane / PW: bezpieczne"
"siarczan magnezu, siarczan sodu, laktuloza","Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: osmotyczne
Mechanizm / skutek: ↑ ciśnienie osmotyczne treści jelitowej (nie wchłaniane) → zatrzymują wodę → upłynnienie mas kałowych, rozciągnięcie ściany → skurcz; laktuloza obniża pH jelit
Zastosowanie: zaparcia, laktuloza: zaparcia nawykowe, encefalopatia wątrobowa (psy)
Niepożądane / PW: odwodnienie; małe zwierzęta/przeżuwacze; laktuloza ostrożnie przy cukrzycy"
olej rycynowy,"Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: środki drażniące
Mechanizm / skutek: rozkładany przez kwasy żółciowe i lipazę do glicerolu i kwasu rycynolowego → mydła rycynolowe drażnią jelito cienkie
Zastosowanie: zaparcia, opróżnienie jelit przed zabiegiem
Niepożądane / PW: ciąża, wstrząs anafilaktyczny; hamuje wchłanianie wit. A, D, E, K; może wywołać wcześniejszy poród"
glikozydy antrachinonowe,"Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: środki drażniące
Mechanizm / skutek: uwalniają emodynę → pobudza sploty śródścienne jelita grubego
Zastosowanie: zaparcia (jelito grube)
Niepożądane / PW: przewlekle: zwyrodnienie splotów międzymięśniowych, hamowanie perystaltyki"
bisakodyl,"Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: środki drażniące
Mechanizm / skutek: drażni zakończenia neuronów błony śluzowej, ↓ próg pobudliwości → pobudza motorykę jelita grubego i wydzielanie wody/elektrolitów
Zastosowanie: zaparcia, opróżnienie jelit
Niepożądane / PW: choroby nerek; przewlekle uszkodzenie splotów jelitowych, utrata płynów; nie łączyć z alkalizującymi/mlekiem"
olej parafinowy,"Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: poślizgowe
Mechanizm / skutek: ↑ zawartość wody w kale, nadaje poślizg
Zastosowanie: sondowanie (duże zwierzęta)
Niepożądane / PW: stłuszczenie wątroby"
"gliceryna/glicerol, czopki","Kategoria: Pokarmowy: przeczyszczające (na zaparcia)
Grupa: poślizgowe / osmotyczne
Mechanizm / skutek: ściąga wodę do treści jelitowej
Zastosowanie: zaparcia
Niepożądane / PW: odwodnienie"
menbuton,"Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: żółciotwórczy / żółciopędny
Mechanizm / skutek: silnie stymuluje czynności wydzielnicze wątroby, trzustki i gruczołów błony śluzowej pp → ↑ żółci, soku żołądkowego/trzustkowego; pośrednio pobudza motorykę
Zastosowanie: zaburzenia trawienia i wydzielania wątroby/trzustki, wspomaganie w ketozie
Przeciwwskazania: ostre zapalenie trzustki, zapalenie wątroby, niedrożność dróg żółciowych, niewydolność serca, gorączka, ostatni trymestr ciąży
Niepożądane: ślinotok, potliwość, łzawienie, wzmożone oddawanie moczu i kału, zaleganie"
laktuloza,"Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: hepatoprotekcyjny
Mechanizm / skutek: migracja amoniaku z krwi do okrężnicy → jon amonowy wydalany z kałem (↓ amoniaku); działanie przeczyszczające, obniża pH jelit
Zastosowanie: leczenie hiperamonemii (encefalopatia wątrobowa)
Przeciwwskazania: cukrzyca (zawiera laktozę i galaktozę)
Niepożądane: odwodnienie"
tymonacyk,"Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: hepatoprotekcyjny
Mechanizm / skutek: metabolizowany w wątrobie do N-formylocysteiny → unieczynnia toksyczne metabolity
Zastosowanie: ochrona miąższu wątroby przed toksynami"
"metionina, cysteina","Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: hepatoprotekcyjne
Mechanizm / skutek: grupy sulfhydrylowe chronią wątrobę
Zastosowanie: ochrona przed działaniem trucizn"
"cholina, lecytyna","Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: hepatoprotekcyjne
Mechanizm / skutek: przeciwdziałają stłuszczeniu wątroby"
"mirtazapina, kapromorelina, diazepam, GKS, brotizolam","Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: pobudzające apetyt
Mechanizm / skutek: mirtazapina — maść przezskórna dla kotów; kapromorelina — doustny dla kotów; diazepam — anorektyczne koty; brotizolam — krowy po zabiegach
Zastosowanie: pobudzenie apetytu"
monezyna,"Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: na żwacz (jonofor)
Mechanizm / skutek: zmiana populacji drobnoustrojów (G+): ↓ bakterii produkujących octany/maślany, ↑ produkujących propioniany (prekursory glukoneogenezy) → ↑ wydajności energetycznej, ↓ ciał ketonowych
Zastosowanie: ↓ częstotliwości ketozy u krów mlecznych i jałówek okołoporodowych"
"dimetykon, oleje roślinne, wodorowęglan Na, tlenek Mg","Kategoria: Pokarmowy: wątroba, apetyt, żwacz
Grupa: przeciwwzdęciowe / na żwacz
Mechanizm / skutek: środki przeciwpienne (dimetykon, oleje); neutralizujące kwaśną treść żwacza (wodorowęglan Na, tlenek Mg); zakwaszające (kwas octowy, mlekowy)
Zastosowanie: wzdęcia, kwasica/zasadowica żwacza
Niepożądane: parasympatykomimetyki pobudzają ruchy żwacza"
morfina,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: czysty agonista rec. μ (słaby δ i κ); ↓ cAMP → otwarcie kanałów K⁺, zamknięcie Ca²⁺ → hiperpolaryzacja, ↓ uwalniania neuroprzekaźników; depresyjny wpływ na ośrodek kaszlu
Zastosowanie: efekt przeciwkaszlowy (mniejsze dawki niż przeciwbólowe), zranienie opłucnej
Przeciwwskazania: depresja oddechowa, drgawki, padaczka
Niepożądane: wymioty, ślinotok, zaparcia, skurcz oskrzeli, bradykardia, ↓ ciśnienia, depresja oddechowa, sedacja/pobudzenie
Dodatkowe: s.c./doustnie/i.m.; gdy kodeina nieskuteczna"
kodeina,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: hamuje ośrodek kaszlu (słabiej od morfiny), zwiększa lepkość wydzieliny oskrzelowej
Zastosowanie: silny środek przeciwkaszlowy (dawki przeciwkaszlowe niższe od przeciwbólowych)
Przeciwwskazania: kaszel mokry, depresja oddechowa, ciężkie zaparcia
Niepożądane: zaparcia, hamowanie oddychania, uzależnienie
Dodatkowe: głównie u psów; często z paracetamolem/ASA; doustnie — wysoka biodostępność"
butorfanol,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: agonista κ, antagonista μ
Zastosowanie: silnie przeciwkaszlowo (silniej od kodeiny i morfiny), przeciwbólowo, przeciwwymiotnie; przewlekły suchy kaszel u psów
Przeciwwskazania: schorzenia wątroby, choroba Addisona, niewydolność nerek i tarczycy, urazy głowy
Niepożądane: depresja oddechowa, ataksja, nasila działanie histaminy (alergie), anoreksja, biegunka
Dodatkowe: doustnie i parenteralnie (psy, koty); szeroki margines bezpieczeństwa"
etylomorfina,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: agonista rec. μ (mniej κ i δ) — hamuje ośrodek kaszlu
Zastosowanie: działanie przeciwkaszlowe, przeciwbólowe
Przeciwwskazania: niewydolność oddechowa, astma w ostrym napadzie, depresja oddechowa, niewydolność wątroby
Niepożądane: odurzenie, uzależnienia, depresja oddechowa, senność, zawroty głowy, ↓ ciśnienia, nudności
Dodatkowe: stosowana u psów"
dekstrometorfan,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: hamuje ośrodek kaszlu; antagonista rec. NMDA, hamuje wychwyt zwrotny serotoniny i noradrenaliny; brak działania przeciwbólowego i depresji oddechowej
Zastosowanie: suchy kaszel
Przeciwwskazania: astma (uwalnia histaminę), alergia, kaszel z mokrą wydzieliną, niewydolność wątroby
Niepożądane: senność, zawroty głowy, wymioty, tachykardia, świąd, wysypka
Dodatkowe: siła jak kodeina, dobrze wchłaniany z pp; psy i koty"
noskapina,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: alkaloid izochinolinowy opium — hamuje ośrodek kaszlu (kanały wapniowe), nie hamuje oddechu (nie działa na rec. opioidowe)
Zastosowanie: suchy kaszel; przeciwkaszlowo + słabo spazmolitycznie
Przeciwwskazania: nadwrażliwość, ciąża, niewydolność wątroby, niedociśnienie
Niepożądane: sedacja, senność, nudności, ↓ ciśnienia
Dodatkowe: tylko u małych zwierząt"
butamirat,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: hamuje ośrodek kaszlu (nie opioidowo — brak depresji oddechowej), słabe rozkurczowe na oskrzela, upłynnia wydzielinę
Zastosowanie: kaszel suchy i mokry, pooperacyjny
Przeciwwskazania: nadwrażliwość, ciąża, karmienie
Niepożądane: biegunka, senność, wysypka, świąd, ↓ ciśnienia
Dodatkowe: 3× silniej niż kodeina"
okseladyna,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: hamuje ośrodek kaszlu (słabiej niż opioidy), słabe przeciwhistaminowe i cholinolityczne; nie uzależnia, nie działa depresyjnie
Zastosowanie: suchy kaszel, alergiczny
Przeciwwskazania: jaskra, przerost prostaty z nietrzymaniem moczu
Niepożądane: senność, suchość w ustach, nudności, tachykardia, zaparcia"
pentoksyweryna,"Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: hamuje ośrodek kaszlu, słabe miejscowo znieczulające i cholinolityczne
Zastosowanie: kaszel suchy"
"dimetoksanat, flubron, oksomemazyna (fenotiazyny)","Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: antagonizm rec. H1 w OUN → ↓ podrażnienia dróg oddechowych, ↓ pobudliwości ośrodka kaszlu
Zastosowanie: kaszel alergiczny, katar sienny; przeciwkaszlowe, uspokajające, miejscowo znieczulające
Przeciwwskazania: jaskra, przerost prostaty, padaczka, depresja OUN
Niepożądane: senność, suchość w ustach, zaparcia, zatrzymanie moczu, ↓ ciśnienia
Dodatkowe: syrop/tabletki dla psów"
"benzonatat, klofedanol","Kategoria: Oddechowy: leki przeciwkaszlowe ośrodkowe i obwodowe
Mechanizm: działanie obwodowe — wpływają na zakończenia czuciowe w oskrzelach
Zastosowanie: przed zabiegami
Dodatkowe: śluzy roślinne — łagodząco/osłaniająco"
jodek potasu,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: drażni błonę śluzową żołądka → odruchowo ↑ wydzielanie gruczołów oskrzelowych; gromadzi się też w tarczycy, śliniankach
Zastosowanie: kaszel mokry, przewlekłe zapalenie oskrzeli, stany po zapaleniu płuc z zalegającą wydzieliną
Przeciwwskazania: nadczynność tarczycy, zaawansowana ciąża
Niepożądane: obrzęk ślinianek, jodzica, zaburzenia pp, wpływ na tarczycę
Dodatkowe: nie łączyć z innymi lekami wykrztuśnymi"
związki kreozotu (gwajakol),"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: drażni śluzówkę żołądka (odruchowo) + po wchłonięciu drażni śluzówkę oskrzeli
Zastosowanie: stany zapalne oskrzeli, kaszel mokry
Przeciwwskazania: choroba wrzodowa, zapalenie żołądka, krwawienia z pp, kaszel suchy
Niepożądane: wysypka, świąd, nudności, wymioty, senność, zawroty głowy
Dodatkowe: oleisty płyn; nie łączyć z lekami przeciwkaszlowymi"
gwajfenezyna,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: pobudza gruczoły oskrzelowe, ↑ ilości wydzieliny, ↓ lepkości, ułatwia transport rzęskowy
Zastosowanie: kaszel mokry, przewlekłe zapalenie oskrzeli
Przeciwwskazania: choroby pp"
wodorowęglan sodu,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: uwalnia HCO₃⁻ → ↑ pH wydzieliny → upłynnienie, ↓ lepkości
Zastosowanie: kaszel mokry, przewlekłe zapalenie oskrzeli, mukowiscydoza
Przeciwwskazania: skłonność do zasadowicy metabolicznej, niewydolność nerek
Niepożądane: wzdęcia, zgaga, nudności, alkaloza metaboliczna
Dodatkowe: alkalizuje sok żołądkowy i mocz"
chlorek amonu,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: drażni błonę śluzową pp (nerw błędny), ↑ wydzieliny i ją zakwasza; w większych dawkach moczopędnie
Zastosowanie: kaszel z gęstą wydzieliną, przewlekłe zapalenie oskrzeli
Przeciwwskazania: choroby pp, niewydolność nerek
Niepożądane: podrażnienie pp, hiperwentylacja, kwasica, obrzęk płuc
Dodatkowe: 2% roztwory do inhalacji lub doustnie"
acetylocysteina,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: rozrywa wiązania dwusiarczkowe w polipeptydach śluzu → ↓ lepkości (z metabolitem cysteiną)
Zastosowanie: schorzenia z lepką wydzieliną; antidotum w zatruciu paracetamolem
Przeciwwskazania: wrzody, astma (skurcz oskrzeli)
Niepożądane: nieprzyjemny smak, drażnienie dróg oddechowych, nudności, wymioty
Dodatkowe: inhalacje/doustnie; nie przed snem (indukuje kaszel); nie z penicyliną, tetracykliną, cefalosporyną, aminoglikozydami (inaktywuje)"
karbocysteina,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: stymuluje wytwarzanie śluzu o niskiej lepkości, hamuje o wysokiej (nie reaguje bezpośrednio ze śluzem)"
mesna,"Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: rozrywa wiązania dwusiarczkowe w mucynie → ↓ lepkości śluzu
Dodatkowe: mniej DN niż pochodne cysteiny; aerozol/wlewy; nie z aminoglikozydami"
"bromheksyna, dembreksyna, ambroksol","Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: rozrzedzają śluz, pobudzają rzęski, ↑ syntezę surfaktantu; ambroksol — ↑ penetracji antybiotyku, antyoksydacyjnie
Zastosowanie: ostre i przewlekłe zapalenie oskrzeli, mukowiscydoza, stany po zapaleniu płuc, kaszel mokry; ambroksol — zapalenie zatok, ucha
Przeciwwskazania: kaszel suchy, wrzody
Niepożądane: nudności, wymioty, wysypka, świąd, zawroty głowy
Dodatkowe: czynny metabolit bromheksyny = ambroksol; dembreksyna — konie; doustnie/pozajelitowo"
"tyloksapol, surfaktant, dornaza alfa","Kategoria: Oddechowy: leki wykrztuśne i mukolityki
Mechanizm: detergenty / enzymy — obniżają napięcie powierzchniowe (tyloksapol); surfaktant naturalny; dornaza hydrolizuje DNA w plwocinie
Zastosowanie: torakochirurgia, profilaktyka zaburzeń oddychania, mukowiscydoza
Dodatkowe: wziewnie/dotchawiczo; dornaza rzadko stosowana"
"glikokortykosteroidy (wziewne: flutikazon, beklometazon, budezonid; doustne: prednizolon; szybkie: deksametazon, metyloprednizolon)","Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: łączą się z rec. cytozolowymi → ekspresja genów; ↑ lipokortyny → hamują fosfolipazę A2 → ↓ PG i leukotrienów; ↑ gęstości rec. β2; hamują cytokiny prozapalne (IL-4,5,13), degranulację mastocytów
Skutek: ↓ skurczu oskrzeli (nie rozkurczają), hamowanie późnej fazy reakcji alergicznej i nadreaktywności; przeciwdziałają przebudowie oskrzeli
Przeciwwskazania: cukrzyca, aktywne zakażenia grzybicze, zakażenia jamy ustnej/gardła, jaskra, zaćma, osteoporoza, choroba wrzodowa
Niepożądane: kandydoza jamy ustnej, chrypka, zapalenie gardła, kaszel, osteoporoza, zaćma, jaskra, cukrzyca posteroidowa
Dodatkowe: najskuteczniejsze; najlepiej wziewnie; podawać rano (pies) / wieczorem (kot); nie powodują trwałego wyleczenia"
cyklezonid,"Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: prolek aktywowany do descyklezonidu w komórkach nabłonka dróg oddechowych — działa przeciwzapalnie tylko miejscowo
Skutek: ↓ obrzęku śluzówki, produkcji śluzu, nadreaktywności oskrzeli
Przeciwwskazania: jak GKS
Niepożądane: jak GKS (minimalne — działanie miejscowe)
Dodatkowe: bardzo bezpieczny, przedłużone działanie, dobrze tolerowany; wziewnie"
"β2-sympatykomimetyki — SABA krótkie (salbutamol, klenbuterol, fenoterol, terbutalina, rimiterol); LABA długie (salmeterol, formoterol, bambuterol)","Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: stymulują rec. β2 → spadek stężenia wapnia → rozkurcz mięśni oskrzeli; hamowanie uwalniania mediatorów; ↑ klirensu śluzowo-rzęskowego
Skutek: rozkurcz oskrzeli, pośrednie działanie przeciwzapalne, poprawa czynności przepony
Przeciwwskazania: tachykardia, nadciśnienie, nadczynność tarczycy, cukrzyca, hipokaliemia, ciąża
Niepożądane: hipokaliemia, hiperglikemia, hipomagnezemia, ↑ ciśnienia, tachykardia, martwica mięśnia sercowego, relaksacja macicy
Dodatkowe: SABA — doraźnie; LABA — przewlekle; tachyfilaksja (odwracalna) i sekwestracja (nieodwracalna); GKS hamują tachyfilaksję; klenbuterol — konie, bydło"
klenbuterol,"Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: β2-mimetyk
Skutek: rozkurcz oskrzeli
Przeciwwskazania: ostre i podostre choroby układu oddechowego ze skurczem oskrzeli, POChP koni; zaawansowana ciąża (osłabia parcia)
Niepożądane: pobudzenie akcji serca, rozszerzenie naczyń, drżenia mięśni, pocenie koni
Dodatkowe: konie i bydło; długi czas działania; doustnie/i.v./i.m."
"cholinolityki: bromek ipratropium, bromek oksytropium, tiotropium","Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: blokują rec. muskarynowe (konkurencja z ACh) → zapobiegają skurczowi oskrzeli wywołanemu ACh
Skutek: rozkurcz oskrzeli, ↓ wydzielania śluzu
Przeciwwskazania: jaskra, niedrożność jelit, przerost prostaty, ciąża
Niepożądane: suchość w ustach, kaszel, podrażnienie gardła, tachykardia, zatrzymanie moczu, zaburzenia widzenia
Dodatkowe: leki wspomagające"
"metyloksantyny: teofilina (jedyna w wet.), aminofilina, diprofilina, etamifilina","Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: hamowanie PDE → ↑ cAMP w mięśniach gładkich → rozkurcz; blokują rec. adenozynowe A1/A2; hamują gromadzenie wapnia i degranulację komórek tucznych; stymulują uwalnianie katecholamin
Skutek: rozszerzenie oskrzeli, słabe przeciwzapalne, ↓ duszności; pobudza ośrodek oddechowy, działanie moczopędne
Przeciwwskazania: nadczynność tarczycy, choroba wrzodowa, niewydolność wątroby, niedokrwienie serca, świeży zawał, tachyarytmie, ciąża
Niepożądane: bezsenność, drżenia, tachykardia, arytmie, wymioty, hipokaliemia, hiperglikemia, drgawki
Dodatkowe: niski wskaźnik terapeutyczny; pomocniczo, gdy nie można GKS lub β2; konieczne wysokie stężenie we krwi"
kromoglikan disodowy (kromony),"Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: hamuje napływ wapnia do mastocytów → stabilizuje je → hamuje degranulację
Skutek: profilaktycznie — leczenie pomocnicze w astmie lekkiej
Niepożądane: kaszel (podanie wziewne)
Dodatkowe: wziewnie; nie działa w zaawansowanej astmie"
cyproheptadyna,"Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: lek przeciwhistaminowy; w astmie działa przeciwserotoninowo — antagonista rec. 5-HT1A i 5-HT2A (5-HT to główny mediator napadów astmy u kotów)
Skutek: przeciwzapalne
Dodatkowe: u kotów; gdy nie można użyć GKS; w skojarzeniu z salbutamolem/terbutaliną; zapobiegawczo"
leki przeciwleukotrienowe,"Kategoria: Oddechowy: leki przeciwastmatyczne
Mechanizm: blokują receptor dla leukotrienów cysteinylowych
Skutek: (pomocniczo w każdym okresie astmy)
Dodatkowe: leczenie kontrolujące"
prokaina,"Kategoria: Leki MIEJSCOWO ZNIECZULAJĄCE
Grupa: estry
Mechanizm / skutek: hamuje przewodzenie nerwowe przez blokadę kanałów sodowych → zatrzymanie rozprzestrzeniania potencjału
Zastosowanie: znieczulenie nasiękowe, okołonerwowe i rdzeniowe
Przeciwwskazania: podanie dożylne lub dostawowe, zaburzenia krążenia, stan wstrząsu, leczenie sulfonamidami, uszy/ogon/prącie
Niepożądane: pobudzenie OUN (niepokój, drgawki, depresja oddechowa), zaburzenia układu krążenia, działania neurotoksyczne, martwica mięśni
Dodatkowe: działa 30–60 min (z adrenaliną nawet 120 min); konie wrażliwe"
lidokaina,"Kategoria: Leki MIEJSCOWO ZNIECZULAJĄCE
Grupa: amid
Mechanizm / skutek: jw. (blokada kanałów sodowych); także lek przeciwarytmiczny
Zastosowanie: znieczulenia powierzchniowe, nasiękowe, okołonerwowe, zewnątrzoponowe, dostawowe
Przeciwwskazania: tkanka zakażona, noworodki, dożylne podanie
Niepożądane: niezborność ruchowa, reakcje nadwrażliwości, zaburzenia przewodzenia serca, ↓ ciśnienia, opóźnione gojenie ran
Dodatkowe: czas działania 60–120 min; działa silniej, szybciej i dłużej od prokainy"
mepiwakaina,"Kategoria: Leki MIEJSCOWO ZNIECZULAJĄCE
Grupa: amid
Mechanizm / skutek: jw. (blokada kanałów sodowych)
Zastosowanie: znieczulenia dostawowe i zewnątrzoponowe
Przeciwwskazania: dożylne podanie
Niepożądane: obrzęk tkanek, wpływ na OUN
Dodatkowe: działanie ok. 60 min"
